TimeStamp,Column1,TotalCores
2019-08-10 12:00,41str,1006.575
2019-08-10 12:00,42str,2557.65
2019-08-10 12:00,64str,264.825
2019-08-10 12:00,65str,936.75
2019-08-10 13:00,41str,1006.3
2019-08-10 13:00,42str,2534.9
2019-08-10 13:00,64str,266.85
2019-08-10 13:00,65str,940.1
2019-08-10 14:00,41str,1006.925
2019-08-10 14:00,42str,2561.05
2019-08-10 14:00,64str,267.525
2019-08-10 14:00,65str,946.05
2019-08-10 15:00,41str,1006.9
2019-08-10 15:00,42str,2545
2019-08-10 15:00,64str,276.675
2019-08-10 15:00,65str,950.9
2019-08-10 16:00,41str,1007.725
2019-08-10 16:00,42str,2544.55
2019-08-10 16:00,64str,280.825
2019-08-10 16:00,65str,959.5
2019-08-10 17:00,41str,1008.3
2019-08-10 17:00,42str,2546.5
2019-08-10 17:00,64str,262.65
2019-08-10 17:00,65str,952.4
2019-08-10 18:00,41str,1009.65
2019-08-10 18:00,42str,2575.85
2019-08-10 18:00,64str,259.55
2019-08-10 18:00,65str,952.55
2019-08-10 19:00,41str,1012.4
2019-08-10 19:00,42str,2585.15
2019-08-10 19:00,64str,298.375
2019-08-10 19:00,65str,953.3
2019-08-10 20:00,41str,1010.175
2019-08-10 20:00,42str,2595.35
2019-08-10 20:00,64str,299.875
2019-08-10 20:00,65str,958.75
2019-08-10 21:00,41str,1012.225
2019-08-10 21:00,42str,2581.65
2019-08-10 21:00,64str,255.125
2019-08-10 21:00,65str,959.55
2019-08-10 22:00,41str,1011.75
2019-08-10 22:00,42str,2598.2
2019-08-10 22:00,64str,258.25
2019-08-10 22:00,65str,956
2019-08-10 23:00,41str,1011.725
2019-08-10 23:00,42str,2591.85
2019-08-10 23:00,64str,255.2
2019-08-10 23:00,65str,954.55
2019-08-11 00:00,41str,1011.85
2019-08-11 00:00,42str,2614.3
2019-08-11 00:00,64str,260.925
2019-08-11 00:00,65str,951.75
2019-08-11 01:00,41str,1010.425
2019-08-11 01:00,42str,2601.1
2019-08-11 01:00,64str,255.075
2019-08-11 01:00,65str,944.8
2019-08-11 02:00,41str,1014.375
2019-08-11 02:00,42str,2616.25
2019-08-11 02:00,64str,254
2019-08-11 02:00,65str,943
2019-08-11 03:00,41str,1012.575
2019-08-11 03:00,42str,2606.25
2019-08-11 03:00,64str,260.05
2019-08-11 03:00,65str,930
2019-08-11 04:00,41str,1036.575
2019-08-11 04:00,42str,2607.6
2019-08-11 04:00,64str,257.375
2019-08-11 04:00,65str,931.85
2019-08-11 05:00,41str,1022.25
2019-08-11 05:00,42str,2594.2
2019-08-11 05:00,64str,264.125
2019-08-11 05:00,65str,924.85
2019-08-11 06:00,41str,1010.9
2019-08-11 06:00,42str,2589.55
2019-08-11 06:00,64str,263.1
2019-08-11 06:00,65str,923.35
2019-08-11 07:00,41str,1009.85
2019-08-11 07:00,42str,2563.75
2019-08-11 07:00,64str,262.575
2019-08-11 07:00,65str,926.55
2019-08-11 08:00,41str,1013.475
2019-08-11 08:00,42str,2550.4
2019-08-11 08:00,64str,267.45
2019-08-11 08:00,65str,928.55
2019-08-11 09:00,41str,1016.45
2019-08-11 09:00,42str,2523.75
2019-08-11 09:00,64str,340.15
2019-08-11 09:00,65str,926.5
2019-08-11 10:00,41str,1009.325
2019-08-11 10:00,42str,2514.15
2019-08-11 10:00,64str,332.525
2019-08-11 10:00,65str,915.75
2019-08-11 11:00,41str,1042.45
2019-08-11 11:00,42str,2514.7
2019-08-11 11:00,64str,275
2019-08-11 11:00,65str,913.2
2019-08-11 12:00,41str,1010.95
2019-08-11 12:00,42str,2526.1
2019-08-11 12:00,64str,280
2019-08-11 12:00,65str,922.4
2019-08-11 13:00,41str,1005.5
2019-08-11 13:00,42str,2517.35
2019-08-11 13:00,64str,274.7
2019-08-11 13:00,65str,928.5
2019-08-11 14:00,41str,1009.5
2019-08-11 14:00,42str,2516.8
2019-08-11 14:00,64str,275.05
2019-08-11 14:00,65str,929.45
2019-08-11 15:00,41str,1005.2
2019-08-11 15:00,42str,2527
2019-08-11 15:00,64str,265.925
2019-08-11 15:00,65str,936.1
2019-08-11 16:00,41str,1005.575
2019-08-11 16:00,42str,2546.15
2019-08-11 16:00,64str,265.025
2019-08-11 16:00,65str,939.85
2019-08-11 17:00,41str,1010.55
2019-08-11 17:00,42str,2558.4
2019-08-11 17:00,64str,289.675
2019-08-11 17:00,65str,943.35
2019-08-11 18:00,41str,1006.175
2019-08-11 18:00,42str,2581.55
2019-08-11 18:00,64str,292.525
2019-08-11 18:00,65str,944.95
2019-08-11 19:00,41str,1007.375
2019-08-11 19:00,42str,2591.2
2019-08-11 19:00,64str,265.875
2019-08-11 19:00,65str,950.95
2019-08-11 20:00,41str,1012.4
2019-08-11 20:00,42str,2607.65
2019-08-11 20:00,64str,273.975
2019-08-11 20:00,65str,949.9
2019-08-11 21:00,41str,1015.725
2019-08-11 21:00,42str,2599.4
2019-08-11 21:00,64str,251.025
2019-08-11 21:00,65str,944.95
2019-08-11 22:00,41str,1012.875
2019-08-11 22:00,42str,2615.4
2019-08-11 22:00,64str,251.9
2019-08-11 22:00,65str,945.9
2019-08-11 23:00,41str,1011.35
2019-08-11 23:00,42str,2612.2
2019-08-11 23:00,64str,245.475
2019-08-11 23:00,65str,945.55
2019-08-12 00:00,41str,1051.175
2019-08-12 00:00,42str,2632.1
2019-08-12 00:00,64str,247.6
2019-08-12 00:00,65str,942.85
2019-08-12 01:00,41str,1015.05
2019-08-12 01:00,42str,2600.7
2019-08-12 01:00,64str,249.575
2019-08-12 01:00,65str,938.95
2019-08-12 02:00,41str,1009.725
2019-08-12 02:00,42str,2609
2019-08-12 02:00,64str,248.45
2019-08-12 02:00,65str,930.25
2019-08-12 03:00,41str,1008.2
2019-08-12 03:00,42str,2615
2019-08-12 03:00,64str,250.775
2019-08-12 03:00,65str,920
2019-08-12 04:00,41str,1016.675
2019-08-12 04:00,42str,2626.45
2019-08-12 04:00,64str,248.125
2019-08-12 04:00,65str,919.4
2019-08-12 05:00,41str,1011.7
2019-08-12 05:00,42str,2610.1
2019-08-12 05:00,64str,249.975
2019-08-12 05:00,65str,913.45
2019-08-12 06:00,41str,1009.8
2019-08-12 06:00,42str,2597.55
2019-08-12 06:00,64str,252.675
2019-08-12 06:00,65str,916.5
2019-08-12 07:00,41str,1015.975
2019-08-12 07:00,42str,2589.1
2019-08-12 07:00,64str,254.875
2019-08-12 07:00,65str,924.05
2019-08-12 08:00,41str,1010.5
2019-08-12 08:00,42str,2570.35
2019-08-12 08:00,64str,258.525
2019-08-12 08:00,65str,923.9
2019-08-12 09:00,41str,1008.675
2019-08-12 09:00,42str,2553.05
2019-08-12 09:00,64str,256.05
2019-08-12 09:00,65str,918.95
2019-08-12 10:00,41str,1009.25
2019-08-12 10:00,42str,2536.75
2019-08-12 10:00,64str,255.5
2019-08-12 10:00,65str,923.8
2019-08-12 11:00,41str,1050.65
2019-08-12 11:00,42str,2525.5
2019-08-12 11:00,64str,264.8
2019-08-12 11:00,65str,931.95
2019-08-12 12:00,41str,1017.55
2019-08-12 12:00,42str,2539.2
2019-08-12 12:00,64str,265.675
2019-08-12 12:00,65str,935.55
2019-08-12 13:00,41str,1008.9
2019-08-12 13:00,42str,2531.8
2019-08-12 13:00,64str,265.175
2019-08-12 13:00,65str,941.55
2019-08-12 14:00,41str,1008.875
2019-08-12 14:00,42str,2537.6
2019-08-12 14:00,64str,269.825
2019-08-12 14:00,65str,946.3
2019-08-12 15:00,41str,1009.65
2019-08-12 15:00,42str,2587.85
2019-08-12 15:00,64str,259.5
2019-08-12 15:00,65str,946.95
2019-08-12 16:00,41str,1008.55
2019-08-12 16:00,42str,2563.5
2019-08-12 16:00,64str,265.075
2019-08-12 16:00,65str,947.25
2019-08-12 17:00,41str,1008.7
2019-08-12 17:00,42str,2569.7
2019-08-12 17:00,64str,263.075
2019-08-12 17:00,65str,950.3
2019-08-12 18:00,41str,1012.275
2019-08-12 18:00,42str,2592.3
2019-08-12 18:00,64str,254.1
2019-08-12 18:00,65str,949.1
2019-08-12 19:00,41str,1019.025
2019-08-12 19:00,42str,2590.25
2019-08-12 19:00,64str,247.675
2019-08-12 19:00,65str,948.9
2019-08-12 20:00,41str,1012.525
2019-08-12 20:00,42str,2620.35
2019-08-12 20:00,64str,250.225
2019-08-12 20:00,65str,949.9
2019-08-12 21:00,41str,1011.7
2019-08-12 21:00,42str,2627.2
2019-08-12 21:00,64str,302.95
2019-08-12 21:00,65str,949.4
2019-08-12 22:00,41str,1013.35
2019-08-12 22:00,42str,2645.3
2019-08-12 22:00,64str,302.9
2019-08-12 22:00,65str,946
2019-08-12 23:00,41str,1018.5
2019-08-12 23:00,42str,2647.55
2019-08-12 23:00,64str,238.075
2019-08-12 23:00,65str,946.6
2019-08-13 00:00,41str,1062.825
2019-08-13 00:00,42str,2676.4
2019-08-13 00:00,64str,240.375
2019-08-13 00:00,65str,940.6
2019-08-13 01:00,41str,1014.625
2019-08-13 01:00,42str,2651.4
2019-08-13 01:00,64str,244.525
2019-08-13 01:00,65str,937.25
2019-08-13 02:00,41str,1022.2
2019-08-13 02:00,42str,2649.95
2019-08-13 02:00,64str,240.575
2019-08-13 02:00,65str,927.55
2019-08-13 03:00,41str,1020.25
2019-08-13 03:00,42str,2658.45
2019-08-13 03:00,64str,250.375
2019-08-13 03:00,65str,920.2
2019-08-13 04:00,41str,1015.85
2019-08-13 04:00,42str,2695.7
2019-08-13 04:00,64str,246.05
2019-08-13 04:00,65str,914.9
2019-08-13 05:00,41str,1017.1
2019-08-13 05:00,42str,2677.2
2019-08-13 05:00,64str,279.625
2019-08-13 05:00,65str,911.25
2019-08-13 06:00,41str,1024.925
2019-08-13 06:00,42str,2657.3
2019-08-13 06:00,64str,276.425
2019-08-13 06:00,65str,910.75
2019-08-13 07:00,41str,1024.5
2019-08-13 07:00,42str,2638.8
2019-08-13 07:00,64str,293.35
2019-08-13 07:00,65str,911.1
2019-08-13 08:00,41str,1022.825
2019-08-13 08:00,42str,2601.5
2019-08-13 08:00,64str,299.525
2019-08-13 08:00,65str,914.2
2019-08-13 09:00,41str,1010.775
2019-08-13 09:00,42str,2567.1
2019-08-13 09:00,64str,252.55
2019-08-13 09:00,65str,910.3
2019-08-13 10:00,41str,1011.425
2019-08-13 10:00,42str,2548.3
2019-08-13 10:00,64str,251.35
2019-08-13 10:00,65str,915.45
2019-08-13 11:00,41str,1014.775
2019-08-13 11:00,42str,2582.95
2019-08-13 11:00,64str,247.025
2019-08-13 11:00,65str,921.9
2019-08-13 12:00,41str,1010.925
2019-08-13 12:00,42str,2583.7
2019-08-13 12:00,64str,249.225
2019-08-13 12:00,65str,929.75
2019-08-13 13:00,41str,1024.1
2019-08-13 13:00,42str,2562.3
2019-08-13 13:00,64str,248.5
2019-08-13 13:00,65str,934.4
2019-08-13 14:00,41str,1011.85
2019-08-13 14:00,42str,2563.7
2019-08-13 14:00,64str,251.775
2019-08-13 14:00,65str,945.15
2019-08-13 15:00,41str,1011.9
2019-08-13 15:00,42str,2588.55
2019-08-13 15:00,64str,258.675
2019-08-13 15:00,65str,943.7
2019-08-13 16:00,41str,1014.775
2019-08-13 16:00,42str,2612.4
2019-08-13 16:00,64str,257.85
2019-08-13 16:00,65str,953.5
2019-08-13 17:00,41str,1011.1
2019-08-13 17:00,42str,2618.9
2019-08-13 17:00,64str,255.75
2019-08-13 17:00,65str,950.05
2019-08-13 18:00,41str,1010.9
2019-08-13 18:00,42str,2645.15
2019-08-13 18:00,64str,257.85
2019-08-13 18:00,65str,949.85
2019-08-13 19:00,41str,1012.35
2019-08-13 19:00,42str,2652.5
2019-08-13 19:00,64str,253.55
2019-08-13 19:00,65str,951.6
2019-08-13 20:00,41str,1013.35
2019-08-13 20:00,42str,2689.3
2019-08-13 20:00,64str,255.55
2019-08-13 20:00,65str,947.95
