TimeStamp,Column1,TotalCores
2019-08-07 18:00,m2str,1287.17500000009
2019-08-07 18:00,m3str,1979.07500000012
2019-08-07 18:00,m4str,2259.37500000011
2019-08-07 19:00,m1str,3558.15000000026
2019-08-07 19:00,m2str,1330.5500000001
2019-08-07 19:00,m3str,1979.47500000012
2019-08-07 19:00,m4str,2297.55000000012
2019-08-07 20:00,m1str,3575.90000000025
2019-08-07 20:00,m2str,1329.4750000001
2019-08-07 20:00,m3str,1979.00000000012
2019-08-07 20:00,m4str,2294.37500000012
2019-08-07 21:00,m1str,3563.35000000026
2019-08-07 21:00,m2str,1324.8750000001
2019-08-07 21:00,m3str,1975.37500000012
2019-08-07 21:00,m4str,2289.12500000012
2019-08-07 22:00,m1str,3588.45000000025
2019-08-07 22:00,m2str,1320.5250000001
2019-08-07 22:00,m3str,1971.40000000012
2019-08-07 22:00,m4str,2283.32500000012
2019-08-07 23:00,m1str,3576.15000000026
2019-08-07 23:00,m2str,1288.2750000001
2019-08-07 23:00,m3str,1967.22500000012
2019-08-07 23:00,m4str,2245.22500000011
2019-08-08 00:00,m1str,3579.40000000026
2019-08-08 00:00,m2str,1325.7250000001
2019-08-08 00:00,m3str,1994.95000000012
2019-08-08 00:00,m4str,2271.77500000011
2019-08-08 01:00,m1str,3542.45000000026
2019-08-08 01:00,m2str,1284.9000000001
2019-08-08 01:00,m3str,1939.77500000011
2019-08-08 01:00,m4str,2217.8000000001
2019-08-08 02:00,m1str,3543.10000000026
2019-08-08 02:00,m2str,1285.4250000001
2019-08-08 02:00,m3str,1929.22500000011
2019-08-08 02:00,m4str,2207.5250000001
2019-08-08 03:00,m1str,3533.50000000025
2019-08-08 03:00,m2str,1281.6000000001
2019-08-08 03:00,m3str,1916.40000000011
2019-08-08 03:00,m4str,2192.3500000001
2019-08-08 04:00,m1str,3532.35000000026
2019-08-08 04:00,m2str,1284.8500000001
2019-08-08 04:00,m3str,1908.40000000011
2019-08-08 04:00,m4str,2187.1000000001
2019-08-08 05:00,m1str,3509.80000000025
2019-08-08 05:00,m2str,1326.8500000001
2019-08-08 05:00,m3str,1885.72500000011
2019-08-08 05:00,m4str,2204.05000000011
2019-08-08 06:00,m1str,3498.35000000025
2019-08-08 06:00,m2str,1324.7000000001
2019-08-08 06:00,m3str,1879.3000000001
2019-08-08 06:00,m4str,2194.55000000011
2019-08-08 07:00,m1str,3472.75000000025
2019-08-08 07:00,m2str,1323.2750000001
2019-08-08 07:00,m3str,1880.3250000001
2019-08-08 07:00,m4str,2199.07500000011
2019-08-08 08:00,m1str,3457.30000000025
2019-08-08 08:00,m2str,1328.70000000011
2019-08-08 08:00,m3str,1888.97500000011
2019-08-08 08:00,m4str,2213.30000000011
2019-08-08 09:00,m1str,3435.90000000024
2019-08-08 09:00,m2str,1284.8500000001
2019-08-08 09:00,m3str,1882.00000000011
2019-08-08 09:00,m4str,2163.9000000001
2019-08-08 10:00,m1str,3417.25000000023
2019-08-08 10:00,m2str,1287.4250000001
2019-08-08 10:00,m3str,1883.00000000011
2019-08-08 10:00,m4str,2168.1750000001
2019-08-08 11:00,m1str,3415.65000000023
2019-08-08 11:00,m2str,1326.45000000011
2019-08-08 11:00,m3str,1923.35000000011
2019-08-08 11:00,m4str,2206.85000000011
2019-08-08 12:00,m1str,3419.50000000023
2019-08-08 12:00,m2str,1276.5500000001
2019-08-08 12:00,m3str,1881.82500000011
2019-08-08 12:00,m4str,2157.8000000001
2019-08-08 13:00,m1str,3406.10000000023
2019-08-08 13:00,m2str,1356.42500000011
2019-08-08 13:00,m3str,1882.30000000011
2019-08-08 13:00,m4str,2237.52500000011
2019-08-08 14:00,m1str,3393.00000000024
2019-08-08 14:00,m2str,1354.22500000011
